"","Col_Shade_1_replicate1","Col_Shade_1_replicate2","Col_Sun_1_replicate1","Col_Sun_1_replicate2","Col_Shade_4_replicate1","Col_Shade_4_replicate2","Col_Sun_4_replicate1","Col_Sun_4_replicate2"
"AT1G01010",2.16302923798594,1.43699033731351,2.98862765601439,1.95372372137995,2.56903566447365,2.90640010001346,2.42581315400966,2.61166432492975
"AT1G01020",21.1976865322622,12.9329130358216,17.1846090220828,10.3268253844369,5.13807132894731,9.30048032004308,9.4827241474923,12.8208975951097
"AT1G01030",3.4608467807775,4.59836907940322,3.48673226535013,6.14027455290843,7.70710699342096,5.52216019002558,6.17479711929731,8.07241700432831
"AT1G01040",36.771497045761,42.8223120519425,40.5955256608622,45.7729557580447,37.6791897456136,47.6649616402208,52.0447185769345,36.3258765194774
"AT1G01046",0.432605847597188,0.287398067462701,0.249052304667866,0.279103388768565,0,0,0.220528468546333,0
"AT1G01050",41.7464642931286,33.9129719605988,35.1163749581691,36.562543928682,38.5355349671048,46.5024016002154,50.5010192971102,45.1105656124229
"AT1G01060",6.70539063775641,5.46056328179133,4.48294148402159,13.3969626608911,0.856345221491218,2.03448007000942,3.96951243383399,1.89939223631254
"AT1G01070",3.6771497045761,2.87398067462701,3.98483687468586,13.1178592721226,5.13807132894731,3.7783201300175,5.07215477656565,3.08651238400788
"AT1G01073",0,0,0,6.97758471921412,0,0,0,0
"AT1G01080",129.349148431559,118.695401862096,134.23919221598,122.247284280631,105.33046224342,126.428404350586,122.172771574668,135.806544896347
"AT1G01090",283.140527252359,274.177756359417,253.28619384722,282.452629433788,237.207626353067,249.369128581155,254.048795765375,275.649298294858
"AT1G01100",450.77529319627,552.666483730775,346.431755793002,413.352118766245,304.002553629382,452.817135582098,393.643316355204,437.335062410963
"AT1G01110",5.62387601876344,8.33454395641834,1.99241843734293,3.90744744275991,4.28172610745609,5.52216019002558,5.07215477656565,4.03620850216416
"AT1G01115",0,0,0,0,0,0,0,0
"AT1G01120",35.9062853505666,49.4324676035846,31.1315380834833,25.677511766708,71.0766533837711,45.9211215802127,43.6646367721739,36.3258765194774
"AT1G01130",3.4608467807775,2.01178647223891,4.73199378868946,3.90744744275991,0.856345221491218,2.61576009001212,3.52845549674132,2.61166432492975
"AT1G01140",28.768288865213,24.1414376668669,28.6410150368046,23.4446846565595,31.6847731951751,32.8423211301521,33.2997987504962,27.778611456071
"AT1G01150",0.432605847597188,0.287398067462701,0.249052304667866,0.279103388768565,0,0.290640010001346,0.220528468546333,0
"AT1G01160",53.8594280258499,69.5503323259738,51.3047747615804,48.2848862569617,62.5132011688589,52.3152018002423,51.6036616398418,63.6296399164702
"AT1G01170",74.1919028629177,77.8848762823921,65.5007561276488,64.1937794167699,69.3639629407887,79.0540827203662,57.7784587591391,62.2050957392358
